CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PRI_PVEM_NA_CP,PVEM_NA,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,56,C,1,0,C01,218,,4,3,,,0,,0,1,,,,,122,,,,,15,4,0,0,0,1,0,0,,,,,,,,,,,,,368,0,9,377,441,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,57,B,1,0,B,328,,4,0,,,5,,8,0,,,,,171,,,,,29,5,3,0,0,0,0,0,,,,,,,,,,,,,553,0,31,584,738,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,57,C,1,0,C01,292,,6,5,,,1,,5,0,,,,,209,,,,,31,11,2,1,0,0,0,0,,,,,,,,,,,,,563,1,29,593,738,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,58,B,1,0,B,149,,1,1,,,0,,0,5,,,,,149,,,,,14,5,2,0,0,1,0,0,,,,,,,,,,,,,327,0,20,347,446,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,58,C,1,0,C01,177,,2,3,,,1,,1,0,,,,,121,,,,,11,8,0,1,0,0,0,0,,,,,,,,,,,,,325,0,17,342,446,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,59,B,1,0,B,188,,24,3,,,0,,14,3,,,,,186,,,,,7,2,0,0,1,0,0,0,,,,,,,,,,,,,428,0,15,443,563,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,59,C,1,0,C01,174,,17,3,,,6,,8,0,,,,,201,,,,,3,2,1,0,0,0,0,1,,,,,,,,,,,,,416,0,4,420,563,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,60,B,1,0,B,64,,11,2,,,5,,4,1,,,,220,,,,,,3,0,1,0,0,0,0,0,,,,,,,,,,,,9,320,0,14,334,452,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,63,B,1,0,B,38,,10,1,,,3,,0,0,,,,115,,,,,,4,2,0,0,0,0,0,0,,,,,,,,,,,,2,175,0,10,185,282,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,64,B,1,0,B,130,,6,0,,,3,,0,0,,,,432,,,,,,15,1,2,0,0,1,0,0,,,,,,,,,,,,2,592,0,20,612,759,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,65,B,1,0,B,60,,7,3,,,0,,9,8,,,,176,,,,,,4,0,0,0,3,1,0,0,,,,,,,,,,,,2,273,0,16,289,365,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,68,B,1,0,B,105,,5,3,,,0,,13,1,,,,252,,,,,,1,2,1,0,0,1,0,0,,,,,,,,,,,,37,421,0,37,458,617,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,69,B,1,0,B,16,,13,6,,,2,,2,0,,,,138,,,,,,3,2,0,0,0,0,0,2,,,,,,,,,,,,9,193,0,12,205,250,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,70,B,1,0,B,41,,28,6,,,2,,8,6,,,,244,,,,,,6,4,0,0,1,0,0,0,,,,,,,,,,,,1,347,0,18,365,481,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,71,B,1,0,B,10,,2,6,,,0,,7,9,,,,72,,,,,,0,0,0,0,5,0,2,1,,,,,,,,,,,,0,114,6,2,122,191,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,72,B,1,0,B,10,,1,2,,,0,,3,0,,,,130,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,4,151,0,6,157,206,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,77,B,1,0,B,13,,12,4,,,1,,5,1,,,,139,,,,,,1,0,0,0,0,1,0,0,,,,,,,,,,,,2,179,0,31,210,322,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,78,B,1,0,B,43,26,5,9,,9,1,,14,2,,,,,,,,,127,2,2,0,0,3,2,0,0,,,,,,,,,,,,,245,0,12,257,419,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,78,C,1,0,C01,37,23,3,6,,9,3,,16,1,,,,,,,,,150,1,0,0,0,5,1,0,0,,,,,,,,,,,,,255,0,7,262,419,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,79,B,1,0,B,71,13,9,14,,15,14,,38,0,,,,,,,,,207,8,0,0,1,13,3,0,0,,,,,,,,,,,,,406,0,12,418,657,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,79,C,1,0,C01,74,20,5,15,,16,11,,34,0,,,,,,,,,231,1,1,3,0,3,1,2,1,,,,,,,,,,,,,418,0,5,423,656,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,79,C,2,0,C02,79,27,19,19,,15,7,,44,1,,,,,,,,,201,3,0,2,0,6,0,0,1,,,,,,,,,,,,,424,0,6,430,656,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,80,B,1,0,B,82,16,19,12,,19,14,,38,3,,,,,,,,,184,1,1,0,0,5,1,0,0,,,,,,,,,,,,,395,0,15,410,587,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,80,C,1,0,C01,83,15,12,4,,20,15,,16,0,,,,,,,,,217,5,0,0,0,2,0,0,0,,,,,,,,,,,,,389,0,13,402,587,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,81,B,1,0,B,48,10,7,3,,7,3,,11,0,,,,,,,,,144,2,0,1,0,1,0,2,0,,,,,,,,,,,,,239,0,10,249,393,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,81,C,1,0,C01,69,10,3,1,,11,9,,5,0,,,,,,,,,146,1,2,0,0,3,0,0,0,,,,,,,,,,,,,260,1,2,263,392,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,82,B,1,0,B,82,16,4,3,,16,6,,16,2,,,,,,,,,128,7,1,0,1,1,1,0,0,,,,,,,,,,,,,284,0,6,290,428,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,83,B,1,0,B,142,19,9,6,,25,16,,11,1,,,,,,,,,206,6,3,0,0,1,0,0,0,,,,,,,,,,,,,445,0,6,451,680,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,84,B,1,0,B,60,10,7,7,,19,10,,19,2,,,,,,,,,163,6,1,1,0,5,3,0,2,,,,,,,,,,,,,315,0,6,321,474,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,84,C,1,0,C01,67,12,5,6,,11,5,,14,2,,,,,,,,,182,1,0,1,0,1,1,0,1,,,,,,,,,,,,,309,0,4,313,473,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,85,B,1,0,B,105,17,9,2,,18,22,,17,2,,,,,,,,,202,7,0,1,1,1,1,1,0,,,,,,,,,,,,,406,0,16,422,638,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,85,C,1,0,C01,90,19,3,5,,20,5,,21,2,,,,,,,,,227,6,1,2,1,0,2,0,0,,,,,,,,,,,,,404,0,9,413,637,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,86,B,1,0,B,100,35,7,3,,44,15,,17,1,,,,,,,,,215,5,2,0,0,5,0,0,0,,,,,,,,,,,,,449,0,11,460,748,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,87,B,1,0,B,96,15,9,2,,37,8,,12,0,,,,,,,,,159,2,0,0,0,1,0,0,0,,,,,,,,,,,,,341,0,7,348,492,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,88,B,1,0,B,82,22,14,5,,15,32,,16,1,,,,,,,,,194,7,0,0,0,1,1,0,0,,,,,,,,,,,,,390,1,11,402,650,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,89,B,1,0,B,46,22,0,3,,21,8,,17,1,,,,,,,,,190,5,1,2,0,1,0,0,1,,,,,,,,,,,,,318,0,10,328,482,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,90,B,1,0,B,64,25,1,5,,16,6,,13,1,,,,,,,,,167,7,0,0,0,1,0,0,1,,,,,,,,,,,,,307,0,6,313,490,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,90,C,1,0,C01,72,37,4,1,,33,7,,7,1,,,,,,,,,164,1,0,1,0,0,0,0,0,,,,,,,,,,,,,328,0,3,331,489,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,91,B,1,0,B,48,15,3,5,,6,8,,15,0,,,,,,,,,132,4,3,0,0,2,1,0,0,,,,,,,,,,,,,242,0,14,256,419,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,92,B,1,0,B,50,10,2,5,,2,7,,5,1,,,,,,,,,45,2,0,0,0,2,0,0,0,,,,,,,,,,,,,131,0,3,134,240,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,93,B,1,0,B,53,13,3,9,,23,5,,6,0,,,,,,,,,240,4,0,0,0,1,0,1,1,,,,,,,,,,,,,359,0,9,368,658,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,94,B,1,0,B,21,4,2,1,,15,1,,3,0,,,,,,,,,109,0,1,0,0,1,0,0,0,,,,,,,,,,,,,158,0,5,163,266,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,95,B,1,0,B,17,7,1,3,,7,9,,12,2,,,,,,,,,51,1,0,0,0,3,0,0,2,,,,,,,,,,,,,115,0,6,121,181,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,95,E,1,0,E01,34,22,4,4,,5,9,,7,0,,,,,,,,,47,1,1,1,0,1,2,0,0,,,,,,,,,,,,,138,0,4,142,290,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,96,B,1,0,B,67,16,5,8,,4,18,,12,1,,,,,,,,,98,10,0,2,0,1,0,1,1,,,,,,,,,,,,,244,0,6,250,390,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,97,B,1,0,B,40,5,3,1,,2,1,,0,0,,,,,,,,,79,5,0,0,0,0,0,0,0,,,,,,,,,,,,,136,0,9,145,200,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,98,B,1,0,B,,143,,3,115,2,,,1,0,217,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,481,0,15,496,589,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,98,C,1,0,C01,,131,,8,144,1,,,7,0,187,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,480,0,10,490,588,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,99,B,1,0,B,,20,,0,11,0,,,1,0,77,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,109,0,4,113,139,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,101,B,1,0,B,,87,,3,35,1,,,0,0,60,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,187,0,8,195,234,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,102,B,1,0,B,,56,,7,59,3,,,2,0,91,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,218,0,11,229,278,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,103,B,1,0,B,,34,,3,94,0,,,2,0,144,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,277,0,5,282,352,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,105,B,1,0,B,,25,,2,71,1,,,0,0,124,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,223,0,6,229,285,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,106,B,1,0,B,,104,,5,86,1,,,5,2,164,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,368,0,16,384,485,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,106,C,1,0,C01,,91,,9,71,0,,,9,1,176,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,359,0,9,368,485,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,107,B,1,0,B,,34,,1,35,0,,,0,0,66,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,136,0,7,143,171,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,108,B,1,0,B,,114,,4,72,2,,,5,0,172,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,370,0,21,391,493,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,110,B,1,0,B,,37,,3,27,3,,,3,2,142,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,217,0,12,229,387,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,111,B,1,0,B,,62,,3,92,2,,,0,1,83,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,243,0,5,248,295,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,112,B,1,0,B,,86,,3,77,15,,,11,0,133,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,325,0,15,340,462,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,113,B,1,0,B,,63,,4,19,7,,,0,0,67,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,160,0,7,167,235,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,114,B,1,0,B,,18,,8,44,0,,,1,0,46,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,118,0,8,126,168,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,115,B,1,0,B,,133,,1,23,15,,,1,0,72,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,245,0,6,251,332,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,116,B,1,0,B,,21,,2,40,4,,,1,0,120,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,188,0,14,202,269,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,117,B,1,0,B,,34,,3,30,4,,,2,0,70,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,143,0,13,156,213,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,118,B,1,0,B,,77,,9,83,2,,,1,0,175,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,347,0,11,358,432,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,B,1,0,B,0,,0,98,,,0,10,144,9,,,,,,,133,,,0,0,0,0,22,2,0,1,,,,,,,,,,,,,419,0,7,426,616,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,C,1,0,C01,1,,1,60,,,0,17,135,9,,,,,,,170,,,0,0,0,0,17,5,0,3,,,,,,,,,,,,,418,0,4,422,616,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,C,2,0,C02,1,,0,65,,,0,9,145,7,,,,,,,159,,,0,0,0,0,21,3,0,5,,,,,,,,,,,,,415,0,6,421,616,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,C,3,0,C03,0,,0,63,,,1,19,146,6,,,,,,,150,,,0,0,0,0,11,3,3,1,,,,,,,,,,,,,403,0,11,414,616,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,120,B,1,0,B,4,,0,71,,,0,15,141,10,,,,,,,193,,,0,0,0,0,21,5,0,4,,,,,,,,,,,,,464,0,9,473,695,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,120,C,1,0,C01,3,,0,64,,,3,15,150,0,,,,,,,177,,,0,0,0,0,20,6,1,5,,,,,,,,,,,,,444,0,10,454,694,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,120,C,2,0,C02,1,,0,58,,,0,12,157,7,,,,,,,187,,,0,0,0,0,19,4,1,0,,,,,,,,,,,,,446,0,14,460,694,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,121,B,1,0,B,2,,1,58,,,0,11,132,8,,,,,,,167,,,0,0,0,0,9,2,0,2,,,,,,,,,,,,,392,0,7,399,601,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,121,C,1,0,C01,3,,0,75,,,0,18,124,8,,,,,,,147,,,0,0,0,0,16,4,0,2,,,,,,,,,,,,,397,0,7,404,601,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,121,C,2,0,C02,0,,0,59,,,0,12,129,7,,,,,,,156,,,0,0,0,0,14,4,2,6,,,,,,,,,,,,,389,0,6,395,600,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,B,1,0,B,0,,0,61,,,1,25,136,12,,,,,,,137,,,0,0,0,0,10,2,2,0,,,,,,,,,,,,,386,0,4,390,589,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,C,1,0,C01,2,,1,73,,,0,19,112,9,,,,,,,152,,,0,0,0,0,17,4,3,2,,,,,,,,,,,,,394,0,4,398,588,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,C,2,0,C02,1,,1,71,,,0,19,140,7,,,,,,,149,,,0,0,0,0,13,4,4,0,,,,,,,,,,,,,409,0,9,418,588,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,C,3,0,C03,1,,1,54,,,0,18,151,11,,,,,,,151,,,0,0,0,0,6,3,1,3,,,,,,,,,,,,,400,0,9,409,588,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,123,B,1,0,B,1,,0,30,,,0,0,31,8,,,,,,,45,,,0,0,0,0,10,0,0,0,,,,,,,,,,,,,125,0,8,133,171,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,124,B,1,0,B,1,,0,42,,,1,1,27,12,,,,,,,91,,,0,0,0,0,10,2,3,2,,,,,,,,,,,,,192,0,9,201,284,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,125,B,1,0,B,2,,0,30,,,0,0,34,7,,,,,,,76,,,0,0,0,0,3,1,1,0,,,,,,,,,,,,,154,0,12,166,241,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,125,E,1,0,E01,2,,0,20,,,0,3,20,7,,,,,,,53,,,0,1,0,0,4,3,0,0,,,,,,,,,,,,,113,0,3,116,164,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,126,B,1,0,B,3,,0,64,,,1,5,74,5,,,,,,,108,,,0,1,0,0,15,8,1,0,,,,,,,,,,,,,285,0,19,304,440,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,127,B,1,0,B,7,,2,48,,,4,6,46,6,,,,,,,42,,,0,0,0,0,14,1,1,2,,,,,,,,,,,,,179,0,6,185,325,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,128,B,1,0,B,2,,1,52,,,0,10,78,9,,,,,,,101,,,1,0,0,0,11,5,2,2,,,,,,,,,,,,,274,0,7,281,387,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,129,B,1,0,B,0,,0,37,,,0,0,28,3,,,,,,,24,,,0,0,0,0,8,2,0,1,,,,,,,,,,,,,103,0,1,104,131,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,130,B,1,0,B,1,,0,50,,,0,1,56,5,,,,,,,31,,,0,0,0,0,9,3,2,1,,,,,,,,,,,,,159,0,9,168,218,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,131,B,1,0,B,3,,0,148,,,1,5,61,6,,,,,,,131,,,0,0,0,0,20,10,3,5,,,,,,,,,,,,,393,0,5,398,572,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,131,C,1,0,C01,0,,0,143,,,0,7,37,6,,,,,,,169,,,0,0,0,0,25,6,1,4,,,,,,,,,,,,,398,0,15,413,571,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,132,B,1,0,B,0,,1,17,,,0,0,24,3,,,,,,,45,,,0,0,0,0,9,3,2,1,,,,,,,,,,,,,105,0,4,109,161,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,133,B,1,0,B,7,,1,41,,,0,6,63,27,,,,,,,76,,,0,0,0,0,8,4,5,3,,,,,,,,,,,,,241,0,8,249,333,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,134,B,1,0,B,3,,2,76,,,0,1,74,9,,,,,,,66,,,0,0,0,0,12,3,1,2,,,,,,,,,,,,,249,0,4,253,358,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,135,B,1,0,B,0,,0,108,,,1,18,67,4,,,,,,,239,,,0,0,0,0,22,5,4,3,,,,,,,,,,,,,471,0,20,491,648,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,136,B,1,0,B,,,70,29,,57,,0,31,1,49,,,,,,61,,,,,,,3,2,1,1,,,,,,,,,,,,,305,0,12,317,525,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,136,C,1,0,C01,,,55,40,,54,,1,37,4,54,,,,,,83,,,,,,,2,0,0,1,,,,,,,,,,,,,331,0,8,339,524,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,137,B,1,0,B,,,41,32,,67,,3,33,0,60,,,,,,64,,,,,,,2,1,0,0,,,,,,,,,,,,,303,0,10,313,515,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,137,C,1,0,C01,,,30,51,,39,,7,34,1,62,,,,,,70,,,,,,,4,5,0,1,,,,,,,,,,,,,304,0,15,319,515,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,137,S,1,0,S01,,,4,4,,1,,0,5,0,5,,,,,,12,,,,,,,1,0,0,1,,,,,,,,,,,,,33,0,1,34,0,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,138,B,1,0,B,,,36,66,,52,,3,39,4,68,,,,,,129,,,,,,,3,0,0,1,,,,,,,,,,,,,401,0,9,410,677,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,139,B,1,0,B,,,40,22,,44,,2,30,3,46,,,,,,127,,,,,,,1,0,0,1,,,,,,,,,,,,,316,0,19,335,552,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,139,C,1,0,C01,,,47,34,,44,,0,0,2,57,,,,,,105,,,,,,,5,0,0,30,,,,,,,,,,,,,324,0,14,338,551,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,139,C,2,0,C02,,,47,29,,31,,3,35,2,60,,,,,,99,,,,,,,1,3,0,2,,,,,,,,,,,,,312,0,13,325,551,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,140,B,1,0,B,,,31,44,,45,,1,34,3,63,,,,,,98,,,,,,,3,2,0,0,,,,,,,,,,,,,324,0,10,334,548,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,140,C,1,0,C01,,,22,51,,38,,1,37,3,55,,,,,,94,,,,,,,7,1,0,0,,,,,,,,,,,,,309,0,11,320,548,ACTA LEVANTADA EN CONSEJO,,,
