"emm","yr","inegi","ife","mun","edon","date","status","check","ncoal","coal1","coal2","coal3","coal4","ncand","dextra","win","mg","dcoalpan","dcoalpri","dcoalprd","dcoalmor","dcoalpve","dcoalpt","dcoalmc","pan","pri","prd","pvem","pt","mc","morena","oth","efec","lisnom"
"ags-13.006",2007,1006,1006,"PABELLON DE ARTEAGA",1,20070805,"ok","",1,"pan-pna","none","none","none",7,0,"pan-pna",0.0125,1,0,0,0,0,0,0,0.114123971231556,0.245569807963224,0.281159635204271,0.0883814043152666,0.0606509972566175,0.0162378586787277,0,0.193876325350337,13487,24664
"ags-13.007",2007,1007,1007,"RINCON DE ROMOS",1,20070805,"ok","",1,"pan-pna","none","none","none",7,0,"pvem",0.0092,1,0,0,0,0,0,0,0.224828910862915,0.166180550615352,0.0368499679874795,0.382798605676887,0.00369922458561571,0.0281710179981504,0,0.1574717222736,14057,29544
"ags-13.008",2007,1008,1008,"SAN JOSE DE GRACIA",1,20070805,"ok","",1,"pan-pna","none","none","none",7,0,"pan-pna",0.0293,1,0,0,0,0,0,0,0.238573757131214,0.252105406139636,0.186634066829666,0.155120891062211,0.0328715023091551,0.0747079597935344,0,0.059986416734583,3681,5437
"ags-13.009",2007,1009,1009,"TEPEZALA",1,20070805,"ok","",1,"pan-pna","none","none","none",7,0,"pan-pna",0.0091,1,0,0,0,0,0,0,0.217865307808842,0.37198732956893,0.0274066932929349,0.0754716981132075,0.0145985401459854,0.12615342239361,0,0.166517008676491,7261,12108
"ags-13.010",2007,1010,1011,"LLANO--EL",1,20070805,"ok","",1,"pan-pna","none","none","none",7,0,"pri",0.1468,1,0,0,0,0,0,0,0.231216081829805,0.414689586589004,0.0284131268646114,0.267935786333286,0.00809774115641426,0.0259980110811195,0,0.0236496661457593,7039,11062
"ags-13.011",2007,1011,1010,"SAN FRANCISCO DE LOS ROMO",1,20070805,"ok","",1,"pan-pna","none","none","none",7,0,"pvem",0.0846,1,0,0,0,0,0,0,0.147218205019141,0.322415993194385,0.061144193960017,0.407060825180774,0.00616758826031476,0.025521054870268,0,0.0304721395151,9404,18370
"ags-14.001",2010,1001,1001,"AGUASCALIENTES",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.2144,0,1,0,0,1,0,0,0.350376008804109,0.509100365426943,0.0176822901969637,0.0191805053896947,0.0141197302330831,0.0530362887296123,0,0.0365048112195948,283504,543342
"ags-14.002",2010,1002,1002,"ASIENTOS",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.0432,0,1,0,0,1,0,0,0.438320209973753,0.351981335666375,0.0135316418780986,0.0120898221055701,0.0403616214639837,0.026305045202683,0,0.117410323709536,17145,28901
"ags-14.003",2010,1003,1003,"CALVILLO",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.1086,0,1,0,0,1,0,0,0.276848484848485,0.334717090909091,0.244945454545455,0.0268111515151515,0.0147393939393939,0.0780121212121212,0,0.023926303030303,20625,42830
"ags-14.004",2010,1004,1004,"COSIO",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.236,0,1,0,0,1,0,0,0.271879371988186,0.423393440074615,0.0153893984144256,0.0215902378361573,0.175501321311985,0.029379760609358,0,0.0628664697652728,6433,10120
"ags-14.005",2010,1005,1005,"JESUS MARIA",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.1404,0,1,0,0,1,0,0,0.382625758116304,0.505022119158045,0.0324295397788084,0.00809489832322512,0.0278273278630039,0.0341063146628612,0,0.00989404209775241,28030,55462
"ags-14.006",2010,1006,1006,"PABELLON DE ARTEAGA",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.2701,0,1,0,0,1,0,0,0.205836405429172,0.122264082950831,0.186839134899553,0.0158702284046406,0.095247483514482,0.0361666249945326,0,0.337776039806789,15318,26428
"ags-14.007",2010,1007,1007,"RINCON DE ROMOS",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.2178,0,1,0,0,1,0,0,0.14358912532401,0.252377479052384,0.109409849900536,0.0279450238109591,0.198384471637832,0.13243715715233,0,0.135856893121948,16589,31632
"ags-14.008",2010,1008,1008,"SAN JOSE DE GRACIA",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",4,0,"pri-pvem-pna",0.1233,0,1,0,0,1,0,0,0.212478506509457,0.36430606730533,0.0299680668140506,0.0178383689511177,0.317121100466716,0,0,0.0582878899533284,4071,5841
"ags-14.009",2010,1009,1009,"TEPEZALA",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.0936,0,1,0,0,1,0,0,0.31981981981982,0.146389091794497,0.06245434623813,0.010054784514244,0.0359142926710494,0.168371073776479,0,0.25699659118578,8214,13071
"ags-14.010",2010,1010,1011,"LLANO--EL",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.0375,0,1,0,0,1,0,0,0.187687101392685,0.349207340882468,0.0161395288298842,0.0278237667577769,0.37355199791748,0.0115840166601588,0,0.0340062475595471,7683,12286
"ags-14.011",2010,1011,1010,"SAN FRANCISCO DE LOS ROMO",1,20100704,"ok","",1,"pri-pvem-pna","none","none","none",5,0,"pri-pvem-pna",0.2413,0,1,0,0,1,0,0,0.29025782419318,0.447321476443587,0.0152671616983263,0.0330770328271239,0.136495695660037,0.026444905084601,0,0.0511359040931442,11004,21058
"ags-15.001",2013,1001,1001,"AGUASCALIENTES",1,20130707,"ok","",0,"none","none","none","none",7,0,"pan",0.0536,0,0,0,0,0,0,0,0.396498838239473,0.3428906942146,0.0257133543954666,0.0252578439730538,0.0201135014960801,0.13554151413336,0,0.0539842535479665,239292,572438
"ags-15.002",2013,1002,1002,"ASIENTOS",1,20130707,"ok","",0,"none","none","none","none",7,0,"pna",0.1103,0,0,0,0,0,0,0,0.236537694455525,0.299311926605505,0.0119166334264061,0.0130135620263263,0.0192959712804148,0.0102712405265257,0,0.409652971679298,20056,30500
"ags-15.003",2013,1003,1003,"CALVILLO",1,20130707,"ok","",0,"none","none","none","none",7,0,"pan",0.2286,0,0,0,0,0,0,0,0.511220868898053,0.282631629423612,0.0456027620600364,0.0400882324733864,0.0123237748153831,0.0282919344010741,0,0.079840797928455,20854,43393
"ags-15.004",2013,1004,1004,"COSIO",1,20130707,"ok","",0,"none","none","none","none",7,0,"pri",0.2075,0,0,0,0,0,0,0,0.260270233383377,0.467722123652245,0.0137846321823393,0.0152859287566535,0.0178790773850143,0.00805240889859424,0,0.217005595741777,7327,10574
"ags-15.005",2013,1005,1005,"JESUS MARIA",1,20130707,"ok","",0,"none","none","none","none",7,0,"pan",0.1522,0,0,0,0,0,0,0,0.487302723523196,0.335139925691107,0.018509050005113,0.0177250570951358,0.0132937928213519,0.0382452193475816,0,0.089784231516515,29337,63828
"ags-15.006",2013,1006,1006,"PABELLON DE ARTEAGA",1,20130707,"ok","",0,"none","none","none","none",7,0,"pna",0.0352,0,0,0,0,0,0,0,0.0435154069601868,0.321808965085151,0.152987412428091,0.0264851626132027,0.0849233923791081,0.0132710599760779,0,0.357008600558182,17557,27836
"ags-15.007",2013,1007,1007,"RINCON DE ROMOS",1,20130707,"ok","",0,"none","none","none","none",7,0,"pt",0.116,0,0,0,0,0,0,0,0.143674473318362,0.159662068227997,0.104159982889531,0.0160410651267244,0.330659822478879,0.0311196663458454,0,0.214682921612662,18702,33918
"ags-15.008",2013,1008,1008,"SAN JOSE DE GRACIA",1,20130707,"ok","",0,"none","none","none","none",7,0,"pna",0.138,0,0,0,0,0,0,0,0.0510097855506975,0.239225484072455,0.0106183635227983,0.0147824276493858,0.11701020195711,0.190089527378722,0,0.377264209868832,4803,6300
"ags-15.009",2013,1009,1009,"TEPEZALA",1,20130707,"ok","",0,"none","none","none","none",7,0,"pri",0.0365,0,0,0,0,0,0,0,0.0956957793564563,0.31978687839532,0.114082741328876,0.0193272043460092,0.132992060175512,0.0347889678228165,0,0.28332636857501,9572,13925
"ags-15.010",2013,1010,1011,"LLANO--EL",1,20130707,"ok","",0,"none","none","none","none",7,0,"pt",0.0467,0,0,0,0,0,0,0,0.0502225773313549,0.377354183312407,0.0135829243237073,0.034356808583495,0.424038351786326,0.0115283643419701,0,0.0889167903207396,8761,13218
"ags-15.011",2013,1011,1010,"SAN FRANCISCO DE LOS ROMO",1,20130707,"ok","",0,"none","none","none","none",7,0,"pri",0.0622,0,0,0,0,0,0,0,0.195979091274628,0.383514274225975,0.0200241254523522,0.0310414153598713,0.0231604342581423,0.0250100522718134,0,0.321270607157218,12435,24475
"ags-16.001",2016,1001,1001,"AGUASCALIENTES",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",8,0,"pan",0.0872,0,1,0,0,0,1,0,0.410061445007418,0.291086659854995,0.0400407300618649,0.0174782353105842,0.00976618705035971,0.0217471936847409,0.0355268314531254,0.174292717576911,285784,606018
"ags-16.002",2016,1002,1002,"ASIENTOS",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",7,0,"pri-pt-pna",0.2248,0,1,0,0,0,1,0,0.344577614537019,0.178890392422192,0.0134351440170114,0.0248405180746182,0.00676251691474966,0.0144500289967137,0.0176879953605258,0.39935578967717,20692,32191
"ags-16.003",2016,1003,1003,"CALVILLO",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",7,0,"pan",0.2158,0,1,0,0,0,1,0,0.52682407603967,0.26711014313606,0.0874765451377691,0.0276354124531917,0.0234768595066032,0.0152058838227763,0.0139244891186097,0.0383465907853198,23412,44001
"ags-16.004",2016,1004,1004,"COSIO",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",8,0,"indep",0.027,0,1,0,0,0,1,0,0.121676489849378,0.216960052390308,0.0108709888670596,0.233267845448592,0.0117314996725606,0.022920759659463,0.0285527177472168,0.354019646365422,7635,10895
"ags-16.005",2016,1005,1005,"JESUS MARIA",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",8,0,"pan",0.0812,0,1,0,0,0,1,0,0.457766212970376,0.338255747455107,0.0263639483014983,0.0219604254832437,0.0124705478668649,0.0156696786000229,0.0313107628960311,0.0962026764268558,34972,72369
"ags-16.006",2016,1006,1006,"PABELLON DE ARTEAGA",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",8,0,"prd",0.1645,0,1,0,0,0,1,0,0.139475361482907,0.129597060681784,0.449266254019641,0.042064879937275,0.0251400171482456,0.0151700293565074,0.0132807216710815,0.186005675702559,17996,29249
"ags-16.007",2016,1007,1007,"RINCON DE ROMOS",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",9,0,"pri-pt-pna",0.0182,0,1,0,0,0,1,0,0.377787892580792,0.204542558033682,0.0155767966418854,0.0473372781065089,0.0177636170535579,0.072523137611895,0.0266019319273757,0.237866788044303,19773,35392
"ags-16.008",2016,1008,1008,"SAN JOSE DE GRACIA",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",8,0,"pan",0.0775,0,1,0,0,0,1,0,0.384867075664622,0.195425357873211,0.052760736196319,0.0169734151329243,0.0484437627811861,0.0789366053169734,0.0685071574642127,0.154085889570552,4890,6514
"ags-16.009",2016,1009,1009,"TEPEZALA",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",6,0,"pvem",0.0062,0,1,0,0,0,1,0,0.350493442301225,0.0444862371659144,0.0221893709954349,0.356706466179947,0.0314901691224548,0.0267258646211683,0.0175542579430552,0.1503541916708,10140,14442
"ags-16.010",2016,1010,1011,"LLANO--EL",1,20160605,"ok","",1,"pri-pt-pna","none","none","none",7,0,"pri-pt-pna",0.1438,0,1,0,0,0,1,0,0.207347447073474,0.115414072229141,0.249273557492736,0.0577002905770029,0.253995433789954,0.0791822332918223,0.00799086757990868,0.029096097965961,9636,14108
"ags-16.011",2016,1011,1010,"SAN FRANCISCO DE LOS ROMO",1,20160605,"ok","",0,"none","none","none","none",10,0,"pri",0.0305,0,0,0,0,0,0,0,0.345200916094108,0.37573738635575,0.0185300853633146,0.0437920743979457,0.0164480533000208,0.00929974321604553,0.0245679783468665,0.166423762925949,14409,28457
"ags-17.001",2019,1001,1001,"AGUASCALIENTES",1,20190602,"ok","",0,"none","none","none","none",10,0,"pan",0.2779,0,0,0,0,0,0,0,0.529612550511053,0.0672498217256953,0.083261231281198,0.01468504872831,0.00787259329688614,0.0105158069883527,0.251694794390302,0.035108153078203,210350,651231
"ags-17.002",2019,1002,1002,"ASIENTOS",1,20190602,"ok","",0,"none","none","none","none",9,0,"morena",0.1255,0,0,0,0,0,0,0,0.314099623887717,0.169112925419686,0.00816438858820292,0.0096780111916338,0.00981561324649115,0.0147234198697367,0.439638565269241,0.0347674525272911,21802,34499
"ags-17.003",2019,1003,1003,"CALVILLO",1,20190602,"ok","",0,"none","none","none","none",8,0,"pan",0.1941,0,0,0,0,0,0,0,0.432176188830181,0.0380228136882129,0.0168880549108686,0.0296775467878129,0.0188138857340378,0,0.170510098266752,0.293911411782134,20251,46919
"ags-17.004",2019,1004,1004,"COSIO",1,20190602,"ok","",0,"none","none","none","none",7,0,"pvem",0.0301,0,0,0,0,0,0,0,0.0789122253247542,0.277892436566711,0,0.308000485613694,0.0803690664076727,0.232730362996237,0.0194245477722472,0.00267087531868399,8237,11698
"ags-17.005",2019,1005,1005,"JESUS MARIA",1,20190602,"ok","",0,"none","none","none","none",13,0,"pan",0.2181,0,0,0,0,0,0,0,0.43145804530469,0.0523591761494559,0.0162359530646248,0.0222269488461129,0.0116274947711723,0.00677088872345705,0.112198234605977,0.34712325853451,28209,81736
"ags-17.006",2019,1006,1006,"PABELLON DE ARTEAGA",1,20190602,"ok","",0,"none","none","none","none",10,0,"prd",0.3256,0,0,0,0,0,0,0,0.0957887973833304,0.026692366100111,0.543075754920857,0.0244144617720928,0.0228958588867473,0.0185152736405584,0.217452251620817,0.0511652356754862,17121,31321
"ags-17.007",2019,1007,1007,"RINCON DE ROMOS",1,20190602,"ok","",0,"none","none","none","none",9,0,"pan",0.0353,0,0,0,0,0,0,0,0.342830365510778,0.0614807872539831,0.00905966885348329,0.0244923461418307,0.0501718213058419,0.0134333020930959,0.0601686972820993,0.438363011558888,16005,37810
"ags-17.008",2019,1008,1008,"SAN JOSE DE GRACIA",1,20190602,"ok","",0,"none","none","none","none",9,0,"pan",0.2564,0,0,0,0,0,0,0,0.513777955271565,0.0479233226837061,0,0.00898562300319489,0.127196485623003,0,0.257388178913738,0.0447284345047923,5008,6952
"ags-17.009",2019,1009,1009,"TEPEZALA",1,20190602,"ok","",0,"none","none","none","none",7,0,"pvem",0.0623,0,0,0,0,0,0,0,0.241954929054994,0.220346842251692,0.1490308819438,0.304275248075675,0.0087174255772976,0,0.070574051748122,0.00510062134841881,10783,15551
"ags-17.010",2019,1010,1011,"LLANO--EL",1,20190602,"ok","",0,"none","none","none","none",10,0,"pt",0.0447,0,0,0,0,0,0,0,0.049505909707421,0.184654136795195,0.161596589808177,0.00532842472389072,0.260027126525867,0.0283859717109087,0.0598721178066266,0.250629722921914,10322,15183
"ags-17.011",2019,1011,1010,"SAN FRANCISCO DE LOS ROMO",1,20190602,"ok","",0,"none","none","none","none",10,0,"pri",0.0729,0,0,0,0,0,0,0,0.193130169137918,0.339393487817599,0.0108039639371135,0.0157216302809031,0.119663214365547,0.0116235749944117,0.266522613814172,0.0431413456523359,13421,33855
"ags-18.001",2021,1001,1001,"AGUASCALIENTES",1,20210606,"ok","",2,"pt-morena-pna","pan-prd","none","none",9,0,"pan-prd",0.3063,1,0,1,1,0,1,0,0.547908510232617,0.064071437650947,0.0144151201220287,0.0154410830049574,0.0111982649040295,0.0432566416677259,0.237092824456591,0.0666161179611034,314680,682631
"ags-18.002",2021,1002,1002,"ASIENTOS",1,20210606,"ok","",1,"pan-prd","none","none","none",11,0,"morena",0.2029,1,0,1,0,0,0,0,0.315086129514854,0.0273990168839496,0.019985466980124,0.0107715323787134,0.0219705065184869,0.0143192989955119,0.537978200470186,0.0524898482581748,23395,36221
"ags-18.003",2021,1003,1003,"CALVILLO",1,20210606,"ok","",1,"pan-prd","none","none","none",11,0,"pan-prd",0.2623,1,0,1,0,0,0,0,0.426897697997174,0.0600016620959029,0.0122280395578825,0.0260118008809108,0.012341062079282,0.0257624864954708,0.176847004072135,0.259910246821242,24066,48366
"ags-18.004",2021,1004,1004,"COSIO",1,20210606,"ok","",1,"pan-prd","none","none","none",11,0,"pvem",0.0931,1,0,1,0,0,0,0,0.242338254450716,0.248914459400782,0.0104841511072514,0.345961788970908,0.0810898827616153,0.0365827181936604,0.016391663048198,0.0182370820668693,9212,12212
"ags-18.005",2021,1005,1005,"JESUS MARIA",1,20210606,"ok","",2,"pt-morena-pna","pan-prd","none","none",9,0,"pan-prd",0.221,1,0,1,1,0,1,0,0.507264461911423,0.0859302104155314,0.00899770557713394,0.0192923082021135,0.0183692279967253,0.0106675115941098,0.266640126503069,0.0828384477998938,44059,88247
"ags-18.006",2021,1006,1006,"PABELLON DE ARTEAGA",1,20210606,"ok","",2,"pt-morena-pna","pan-prd","none","none",10,0,"pri",0.0724,1,0,1,1,0,1,0,0.0460122052704577,0.389625520110957,0.27121386962552,0.0251872399445215,0.0997852981969487,0.00638002773925104,0.107266019417476,0.0545298196948682,18025,32690
"ags-18.007",2021,1007,1007,"RINCON DE ROMOS",1,20210606,"ok","",2,"pt-morena-pna","pan-prd","none","none",10,0,"pt-morena-pna",0.084,1,0,1,1,0,1,0,0.186639636559035,0.0743490791851888,0.0107127155488252,0.0838259000537346,0.0351907576571736,0.182453226515559,0.127654242587074,0.29917444189341,20471,39531
"ags-18.008",2021,1008,1008,"SAN JOSE DE GRACIA",1,20210606,"ok","",1,"pan-prd","none","none","none",10,0,"fxm",0.029,1,0,1,0,0,0,0,0.215424395727937,0.121603897320592,0.0201011804384486,0.00824433202173506,0.00749484729248642,0.00580850665167697,0.143901068015739,0.477421772531385,5337,7309
"ags-18.009",2021,1009,1009,"TEPEZALA",1,20210606,"ok","",1,"pan-prd","none","none","none",11,0,"pvem",0.0081,1,0,1,0,0,0,0,0.372751087902524,0.0113141862489121,0.0298598781549173,0.410704960835509,0.0114882506527415,0.0128807658833768,0.118624891209748,0.0323759791122715,11490,16373
"ags-18.010",2021,1010,1011,"LLANO--EL",1,20210606,"ok","",2,"pt-morena-pna","pan-prd","none","none",9,0,"pt-morena-pna",0.0187,1,0,1,1,0,1,0,0.197928253615128,0.0162217278457545,0.0503105302187616,0.00444938820912125,0.305751761216166,0.00537634408602151,0.0444484612532443,0.375513533555803,10788,15962
"ags-18.011",2021,1011,1010,"SAN FRANCISCO DE LOS ROMO",1,20210606,"ok","",2,"pt-morena-pna","pan-prd","none","none",9,0,"pri",0.0732,1,0,1,1,0,1,0,0.317708184137832,0.397578425262985,0.0066890029785953,0.0144849127202936,0.00839206118686564,0.00875580545032675,0.167288310837579,0.079103297425523,18502,37865
"ags-19.001",2024,1001,1001,"AGUASCALIENTES",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"pan-pri-prd",0.3416,1,1,1,0,0,0,0,0.545238726818784,0.0476455567482416,0.0200647132513199,0.0232090900901314,0.0151054715003823,0.0773996390481215,0.271336802543019,0,416604,732545
"ags-19.002",2024,1002,1002,"ASIENTOS",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",4,0,"pan-pri-prd",0.275,1,1,1,0,0,0,0,0.464660326648749,0.0415683274757081,0.104315071325202,0,0.0224105850733926,0.0314657845772173,0.335579904899731,0,24185,38773
"ags-19.003",2024,1003,1003,"CALVILLO",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"pan-pri-prd",0.3136,1,1,1,0,0,0,0,0.557216861120801,0.035980688315681,0.0197171687498852,0.0373842582193608,0.0232821503644086,0.0270713594002268,0.299347513829636,0,25599,50745
"ags-19.004",2024,1004,1004,"COSIO",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"indep",0.008,1,1,1,0,0,0,0,0.202389881282592,0.142520803284145,0.0155686230999667,0,0.00465993564850771,0.210584710973039,0.0558082769333185,0.368467768778431,9013,12824
"ags-19.005",2024,1005,1005,"JESUS MARIA",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"pan-pri-prd",0.4476,1,1,1,0,0,0,0,0.580413037218343,0.0659785112662875,0.021306961341876,0.0297134835505003,0.0136419264271831,0.0688395363904687,0.220106543805342,0,55564,98708
"ags-19.006",2024,1006,1006,"PABELLON DE ARTEAGA",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"pan-pri-prd",0.1586,1,1,1,0,0,0,0,0.253013257575758,0.0759583333333333,0.0554034090909091,0.225094696969697,0.026467803030303,0.138304924242424,0.225757575757576,0,21120,34527
"ags-19.007",2024,1007,1007,"RINCON DE ROMOS",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",6,0,"morena",0.0303,1,1,1,0,0,0,0,0.339194596222519,0.0341345781525621,0.019262143441036,0.0191025254915458,0.0184571699006152,0.0442713935378393,0.422923030589855,0.102654562664028,23243,41564
"ags-19.008",2024,1008,1008,"SAN JOSE DE GRACIA",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"pan-pri-prd",0.1182,1,1,1,0,0,0,0,0.42569225251076,0.026536944045911,0.0569171449067432,0.00555954088952654,0.015961262553802,0.390961262553802,0.0783715925394548,0,5576,7778
"ags-19.009",2024,1009,1009,"TEPEZALA",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"pan-pri-prd",0.6275,1,1,1,0,0,0,0,0.111123671908202,0.652571185720357,0.0193905652358691,0.0169145771355716,0.0138546536336592,0.0305992350191245,0.155546111347216,0,11765,17460
"ags-19.010",2024,1010,1011,"LLANO--EL",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"morena",0.0758,1,1,1,0,0,0,0,0.224976572355379,0.0261993151919265,0.0146377725716345,0.0108127590556857,0.318886285817264,0.00982158947558119,0.394665705532528,0,11098,17010
"ags-19.011",2024,1011,1010,"SAN FRANCISCO DE LOS ROMO",1,20240602,"pre trife","",1,"pan-pri-prd","none","none","none",5,0,"pan-pri-prd",0.0701,1,1,1,0,0,0,0,0.135645409674235,0.348352615992103,0.0112833168805528,0.0192694965449161,0.0148864758144126,0.0454096742349457,0.425153010858835,0,25325,45230
"bc-01.001",1971,2001,2001,"ENSENADA",2,19710801,"ok","",0,"none","none","none","none",4,0,"pri",0.4323,0,0,0,0,0,0,0,0.276512432291327,0.708803759055015,0,0,0,0,0,0.0146838086536579,30646,62979
"bc-01.002",1971,2002,2002,"MEXICALI",2,19710801,"ok","",0,"none","none","none","none",4,0,"pri",0.2175,0,0,0,0,0,0,0,0.385369462683807,0.60282067881254,0,0,0,0,0,0.011809858503653,108130,223500
"bc-01.003",1971,2003,2003,"TECATE",2,19710801,"ok","",0,"none","none","none","none",4,0,"pri",0.2089,0,0,0,0,0,0,0,0.393842887473461,0.60276008492569,0,0,0,0,0,0.00339702760084926,4710,9149
"bc-01.004",1971,2004,2004,"TIJUANA",2,19710801,"ok","",0,"none","none","none","none",4,0,"pri",0.3274,0,0,0,0,0,0,0,0.32824739111576,0.655691067282423,0,0,0,0,0,0.0160615416018167,78386,186226
