Tipo,Seccion,Casilla,NO_DTTO,CABECERA,NMpioIEEP,Municipio,PAN,PRI,PRD,PT,PVEM,CONV,NoReg,Nulos,VOTACIONTOTAL,ListaNominal
Aytos,1050,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,199,6,4,4,5,0,9,356,726
Aytos,1051,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,134,149,25,1,3,2,0,5,319,634
Aytos,1051,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,144,168,18,1,3,2,0,5,341,634
Aytos,1051,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,142,172,18,1,3,3,0,0,339,634
Aytos,1052,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,149,183,14,4,5,4,0,4,363,654
Aytos,1052,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,124,175,15,7,4,4,0,6,335,653
Aytos,1053,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,130,150,11,5,3,4,0,5,308,605
Aytos,1053,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,132,159,8,1,3,4,0,4,311,606
Aytos,1054,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,77,125,4,1,3,3,0,11,224,523
Aytos,1054,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,90,130,11,3,2,0,0,9,245,523
Aytos,1054,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,115,107,8,2,4,3,0,8,247,523
Aytos,1055,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,210,15,3,8,3,0,5,373,713
Aytos,1055,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,130,163,10,3,6,3,0,8,323,713
Aytos,1055,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,150,154,14,3,7,9,0,11,348,713
Aytos,1055,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,192,14,3,6,4,0,12,360,712
Aytos,1056,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,114,230,11,5,3,5,0,5,373,614
Aytos,1056,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,92,204,11,2,4,6,0,5,324,614
Aytos,1057,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,71,174,9,4,0,5,0,6,269,505
Aytos,1057,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,83,149,5,7,2,3,0,1,250,505
Aytos,1058,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,156,18,0,4,3,0,6,304,601
Aytos,1058,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,101,150,10,1,3,1,0,7,273,601
Aytos,1058,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,128,140,6,1,4,2,0,4,285,601
Aytos,1058,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,162,7,1,1,9,0,9,287,600
Aytos,1059,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,120,122,2,6,2,0,0,0,252,593
Aytos,1059,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,110,99,11,4,3,3,1,2,233,594
Aytos,1059,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,116,128,2,2,2,4,0,8,262,593
Aytos,1060,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,97,184,7,4,3,4,0,9,308,720
Aytos,1060,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,126,206,4,5,3,3,0,11,358,720
Aytos,1060,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,115,201,8,7,6,1,0,7,345,719
Aytos,1061,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,110,162,16,1,2,1,0,7,299,568
Aytos,1061,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,107,140,19,2,4,6,0,6,284,568
Aytos,1061,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,111,147,12,3,5,5,0,6,289,568
Aytos,1061,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,99,166,12,2,2,5,0,9,295,568
Aytos,1062,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,76,168,15,1,2,1,0,6,269,590
Aytos,1062,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,64,190,10,1,1,1,0,9,276,591
Aytos,1062,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,71,180,6,1,3,3,0,9,273,590
Aytos,1062,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,92,175,9,2,3,0,0,10,291,590
Aytos,1063,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,88,102,11,4,2,3,0,0,210,526
Aytos,1063,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,95,84,6,5,5,4,0,3,202,526
Aytos,1063,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,108,6,3,6,4,0,4,224,526
Aytos,1065,CONTIGUA 8,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,97,181,6,5,4,2,0,8,303,685
Aytos,1065,CONTIGUA 7,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,79,200,13,1,3,2,0,13,311,685
Aytos,1065,CONTIGUA 4,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,107,170,9,2,2,1,0,12,303,685
Aytos,1065,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,119,175,11,2,2,2,0,12,323,685
Aytos,1065,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,108,150,13,2,6,0,0,9,288,685
Aytos,1065,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,183,8,0,4,8,0,14,346,684
Aytos,1065,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,95,222,12,4,0,2,0,0,335,685
Aytos,1065,CONTIGUA 6,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,103,190,12,2,1,1,0,12,321,685
Aytos,1065,CONTIGUA 5,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,101,206,8,1,6,4,0,10,336,685
Aytos,1066,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,73,140,6,0,3,1,0,5,228,461
Aytos,1067,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,92,153,4,1,3,0,0,9,262,517
Aytos,1067,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,92,134,4,3,1,0,0,1,235,517
Aytos,1067,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,81,127,9,0,4,1,0,3,225,517
Aytos,1068,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,102,149,24,2,0,4,0,0,281,599
Aytos,1068,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,66,169,12,0,1,3,0,4,255,599
Aytos,1068,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,90,132,0,2,0,0,0,2,226,598
Aytos,1069,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,128,163,8,4,3,3,0,12,321,652
Aytos,1069,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,133,175,6,0,2,2,0,12,330,653
Aytos,1070,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,129,16,6,3,1,0,12,271,682
Aytos,1070,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,97,163,16,6,2,2,0,11,297,682
Aytos,1070,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,103,122,23,4,3,4,1,7,267,682
Aytos,1070,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,79,203,14,6,2,2,0,0,306,683
Aytos,1071,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,102,10,0,6,0,0,8,217,511
Aytos,1071,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,80,143,10,1,2,1,0,0,237,511
Aytos,1071,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,100,104,10,2,4,6,0,7,233,511
Aytos,1072,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,157,22,1,3,3,0,7,284,669
Aytos,1072,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,76,159,9,2,2,0,0,9,257,669
Aytos,1072,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,103,146,11,2,1,1,0,6,270,669
Aytos,1072,CONTIGUA 4,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,111,150,7,4,3,2,0,2,279,669
Aytos,1072,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,75,138,9,1,3,2,0,6,234,668
Aytos,1073,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,85,144,11,3,0,2,0,7,252,575
Aytos,1073,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,69,156,8,2,1,2,0,3,241,575
Aytos,1073,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,150,8,5,2,2,0,3,274,576
Aytos,1074,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,67,123,3,0,1,2,0,8,204,462
Aytos,1074,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,95,114,6,2,1,1,0,0,219,461
Aytos,1075,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,63,146,8,5,1,2,0,5,230,489
Aytos,1075,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,61,133,4,1,1,0,0,8,208,488
Aytos,1076,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,69,178,8,5,2,2,0,2,266,620
Aytos,1076,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,66,193,4,4,3,1,0,12,283,620
Aytos,1076,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,55,201,5,3,1,2,1,10,278,620
Aytos,1076,CONTIGUA 3,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,88,157,6,3,0,1,0,10,265,621
Aytos,1077,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,85,137,8,4,4,1,0,0,239,515
Aytos,1077,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,122,1,2,2,1,0,12,231,515
Aytos,1077,CONTIGUA 2,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,74,110,7,4,3,1,0,7,206,516
Aytos,1078,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,94,174,10,5,3,2,0,0,288,703
Aytos,1078,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,96,157,7,5,2,3,0,13,283,703
Aytos,1079,BASICA,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,80,134,7,2,2,0,0,8,233,545
Aytos,1079,CONTIGUA 1,1,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,97,144,10,2,3,3,0,9,268,545
Aytos,0933,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,94,11,0,6,5,0,3,223,511
Aytos,0934,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,90,112,8,1,2,1,0,5,219,472
Aytos,0935,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,128,147,17,1,3,1,0,3,300,707
Aytos,0936,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,125,134,10,1,9,1,1,7,288,601
Aytos,0937,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,59,81,16,3,1,2,0,7,169,377
Aytos,0937,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,71,74,8,3,2,0,0,9,167,376
Aytos,0938,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,90,47,8,0,3,3,0,4,155,322
Aytos,0939,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,99,99,9,3,4,4,0,4,222,397
Aytos,0961,CONTIGUA 2,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,127,109,16,6,4,2,0,5,269,516
Aytos,0961,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,133,115,18,10,4,7,0,11,298,516
Aytos,0961,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,125,122,13,1,1,2,0,4,268,515
Aytos,0962,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,136,162,17,2,12,1,0,11,341,691
Aytos,0962,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,136,138,16,4,3,1,0,10,308,691
Aytos,0963,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,104,9,2,6,6,0,6,237,456
Aytos,0963,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,94,107,6,4,4,3,0,7,225,455
Aytos,0964,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,86,101,9,2,3,0,0,2,203,384
Aytos,0964,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,80,95,8,2,3,2,0,5,195,384
Aytos,0965,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,118,126,9,6,4,4,0,9,276,645
Aytos,0966,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,65,102,2,2,1,1,0,3,176,390
Aytos,0967,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,111,97,4,2,4,2,0,5,225,499
Aytos,0968,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,111,123,12,6,3,5,0,3,263,689
Aytos,0969,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,88,101,9,2,3,4,0,6,213,474
Aytos,0970,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,64,76,8,6,2,1,0,4,161,442
Aytos,0970,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,84,80,11,2,1,1,0,4,183,443
Aytos,0971,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,86,102,8,2,4,1,0,8,211,514
Aytos,0972,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,96,122,14,7,5,3,0,10,257,518
Aytos,0972,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,127,138,13,2,3,2,0,0,285,518
Aytos,0986,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,121,145,12,1,1,0,0,13,293,574
Aytos,0986,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,105,173,14,3,4,4,1,3,307,573
Aytos,0987,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,115,127,12,3,2,4,0,15,278,584
Aytos,0988,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,90,87,9,4,3,2,0,6,201,462
Aytos,0989,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,109,141,10,2,2,0,0,2,266,525
Aytos,0990,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,88,119,5,4,2,2,0,12,232,534
Aytos,0991,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,83,144,8,3,1,4,0,10,253,548
Aytos,0992,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,115,162,13,7,7,2,0,7,313,721
Aytos,0993,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,110,132,13,4,3,5,0,11,278,570
Aytos,0993,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,120,126,5,1,1,2,0,0,255,571
Aytos,0994,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,151,173,21,3,5,2,0,12,367,693
Aytos,1019,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,101,108,8,3,1,1,0,10,232,464
Aytos,1019,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,131,9,4,2,2,0,3,242,465
Aytos,1020,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,95,88,9,3,3,4,0,1,203,385
Aytos,1020,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,86,88,8,8,1,0,0,13,204,385
Aytos,1021,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,126,12,2,3,5,0,6,283,551
Aytos,1022,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,115,103,8,1,4,2,0,10,243,471
Aytos,1022,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,120,115,13,1,3,3,0,5,260,470
Aytos,1023,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,93,115,13,2,8,1,0,5,237,460
Aytos,1023,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,101,13,3,0,5,0,1,221,461
Aytos,1024,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,130,169,9,3,2,11,0,15,339,673
Aytos,1036,CONTIGUA 2,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,137,196,16,4,5,1,0,9,368,718
Aytos,1036,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,167,175,12,3,9,7,0,7,380,717
Aytos,1036,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,154,168,20,5,3,7,0,13,370,717
Aytos,1037,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,138,103,19,4,6,2,0,4,276,534
Aytos,1037,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,134,134,14,1,6,2,0,4,295,534
Aytos,1038,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,116,126,11,6,1,6,0,9,275,597
Aytos,1038,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,107,161,10,2,0,2,0,9,291,597
Aytos,1039,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,130,137,18,5,6,7,0,6,309,563
Aytos,1039,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,129,136,4,5,9,3,0,6,292,563
Aytos,1040,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,141,193,16,4,2,3,0,14,373,676
Aytos,1041,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,150,128,10,4,4,2,0,6,304,604
Aytos,1041,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,113,158,10,4,6,1,0,7,299,603
Aytos,1042,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,158,146,11,2,1,2,0,6,326,639
Aytos,1042,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,155,130,10,1,3,7,0,4,310,639
Aytos,1064,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,181,6,2,6,2,0,6,320,743
Aytos,1064,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,113,167,8,1,5,1,0,11,306,743
Aytos,1261,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,50,71,8,4,0,0,0,6,139,335
Aytos,1262,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,100,98,9,1,4,2,0,5,219,434
Aytos,1263,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,98,126,12,1,3,5,0,5,250,497
Aytos,1264,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,102,117,13,4,5,2,0,10,253,553
Aytos,1265,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,99,143,12,3,5,3,0,12,277,494
Aytos,1266,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,33,33,1,1,0,1,0,0,69,164
Aytos,1267,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,83,108,9,3,0,1,0,5,209,403
Aytos,1267,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,91,125,13,4,2,3,0,5,243,403
Aytos,1269,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,144,169,7,4,8,5,0,12,349,609
Aytos,1270,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,121,140,4,3,5,0,0,8,281,540
Aytos,1271,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,113,107,9,3,1,3,0,3,239,438
Aytos,1271,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,96,15,3,3,0,0,0,234,438
Aytos,1272,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,105,93,4,4,5,4,0,2,217,441
Aytos,1273,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,102,126,7,1,2,2,0,8,248,519
Aytos,1274,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,153,116,12,0,8,8,0,8,305,540
Aytos,1275,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,34,57,3,2,0,2,0,2,100,186
Aytos,1276,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,71,149,8,1,6,4,0,10,249,517
Aytos,1276,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,79,143,4,2,9,5,0,10,252,517
Aytos,1277,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,75,130,10,2,5,6,0,5,233,449
Aytos,1281,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,104,124,15,4,5,1,0,6,259,504
Aytos,1281,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,117,156,12,6,2,4,1,5,303,504
Aytos,1282,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,139,124,10,1,2,2,0,3,281,478
Aytos,1282,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,122,130,9,5,2,1,0,3,272,478
Aytos,1283,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,138,124,7,2,2,7,2,4,286,503
Aytos,1284,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,73,79,8,1,1,0,0,0,162,276
Aytos,1285,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,74,68,9,2,2,2,0,9,166,420
Aytos,1286,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,70,102,5,2,1,7,0,6,193,384
Aytos,1286,BASICA,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,79,84,8,2,4,2,0,9,188,384
Aytos,1287,CONTIGUA 1,2,HEROICA CIUDAD DE PUEBLA DE ZARAGOZA,1,PUEBLA,132,152,9,3,0,5,0,10,311,553
