CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,44,B,1,0,B,13,71,314,10,2,3,,75,,,,,,3,4,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,0,19,517,736,Acta casilla,,,http://iem.org.mx/actas/A0044B.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,45,B,1,0,B,14,58,151,15,2,16,,75,,,,,,9,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0,4,350,568,Acta casilla,,,http://iem.org.mx/actas/A0045B.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,45,C,1,0,C01,14,56,174,7,3,4,,79,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0,7,344,567,Acta casilla,,,http://iem.org.mx/actas/A0045C01.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,45,C,2,0,C02,8,57,185,2,12,1,,69,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,0,335,567,Acta casilla,,,http://iem.org.mx/actas/A0045C02.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,45,C,3,0,C03,4,49,174,11,0,6,,93,,,,,,1,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,0,8,352,567,Acta casilla,,,http://iem.org.mx/actas/A0045C03.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,46,B,1,0,B,5,78,294,9,2,9,,88,,,,,,8,3,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,0,15,517,685,Acta casilla,,,http://iem.org.mx/actas/A0046B.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,48,B,1,0,B,3,82,145,8,1,2,,57,,,,,,2,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,15,321,510,Acta casilla,,,http://iem.org.mx/actas/A0048B.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,49,B,1,0,B,3,100,136,2,1,3,,50,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,1,7,303,440,Acta casilla,,,http://iem.org.mx/actas/A0049B.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,50,B,1,0,B,4,145,237,5,3,3,,30,,,,,,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,0,13,444,747,Acta casilla,,,http://iem.org.mx/actas/A0050B.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,51,B,1,0,B,4,133,120,3,1,6,,26,,,,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,11,310,487,Grupo de Recuento,,,http://iem.org.mx/actas/A0051B.pdf
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,51,C,1,0,C01,4,118,131,2,0,2,,11,,,,,,7,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,11,290,486,Acta casilla,,,http://iem.org.mx/actas/A0051C01.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,52,B,1,0,B,14,60,69,130,89,2,45,11,,,,,,1,3,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,19,456,621,Acta casilla,,,http://iem.org.mx/actas/A0052B.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,52,C,1,0,C01,13,60,55,134,93,1,38,16,,,,,,2,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,0,23,447,621,Grupo de Recuento,,,http://iem.org.mx/actas/A0052C01.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,53,B,1,0,B,3,75,49,159,94,0,46,13,,,,,,0,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,0,18,468,670,Acta casilla,,,http://iem.org.mx/actas/A0053B.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,54,B,1,0,B,13,108,83,122,79,2,27,14,,,,,,2,2,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,24,483,702,Acta casilla,,,http://iem.org.mx/actas/A0054B.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,55,B,1,0,B,5,70,65,125,134,1,35,17,,,,,,4,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,0,31,496,670,Acta casilla,,,http://iem.org.mx/actas/A0055B.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,55,C,1,0,C01,7,43,55,125,160,4,21,15,,,,,,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,34,471,670,Acta casilla,,,http://iem.org.mx/actas/A0055C01.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,55,C,2,0,C02,5,74,54,122,136,2,34,14,,,,,,0,2,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,0,17,473,670,Acta casilla,,,http://iem.org.mx/actas/A0055C02.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,56,B,1,0,B,3,28,116,83,93,2,8,19,,,,,,1,2,0,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,0,32,397,589,Acta casilla,,,http://iem.org.mx/actas/A0056B.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,56,C,1,0,C01,3,34,122,92,91,1,18,14,,,,,,3,3,0,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,0,32,435,589,Acta casilla,,,http://iem.org.mx/actas/A0056C01.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,57,B,1,0,B,5,60,92,177,81,0,17,19,,,,,,3,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,16,475,654,Acta casilla,,,http://iem.org.mx/actas/A0057B.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,57,C,1,0,C01,5,60,119,154,65,0,13,12,,,,,,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,0,21,463,654,Acta casilla,,,http://iem.org.mx/actas/A0057C01.pdf
5,16,MICHOACAN,13,ZITÁCUARO,5,ANGANGUEO,57,C,2,0,C02,3,44,105,147,72,1,18,19,,,,,,4,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,0,29,459,654,Acta casilla,,,http://iem.org.mx/actas/A0057C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,58,B,1,0,B,11,46,26,27,16,2,22,80,1,,,,,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0,17,254,526,Acta casilla,,,http://iem.org.mx/actas/A0058B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,58,C,1,0,C01,19,59,28,16,16,3,32,89,3,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,1,9,276,525,Acta casilla,,,http://iem.org.mx/actas/A0058C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,59,B,1,0,B,12,46,44,13,20,3,5,64,0,,,,,3,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,12,227,523,Acta casilla,,,http://iem.org.mx/actas/A0059B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,59,C,1,0,C01,13,39,26,10,13,8,11,64,0,,,,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,3,12,203,523,Acta casilla,,,http://iem.org.mx/actas/A0059C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,59,C,2,0,C02,21,44,38,19,5,10,15,58,0,,,,,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,10,225,523,Acta casilla,,,http://iem.org.mx/actas/A0059C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,60,B,1,0,B,17,43,38,16,10,3,19,103,3,,,,,1,1,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,0,16,276,605,Acta casilla,,,http://iem.org.mx/actas/A0060B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,60,C,1,0,C01,13,47,35,18,14,2,15,83,0,,,,,2,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0,24,261,605,Acta casilla,,,http://iem.org.mx/actas/A0060C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,60,C,2,0,C02,12,52,30,19,21,3,14,89,0,,,,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0,23,268,605,Acta casilla,,,http://iem.org.mx/actas/A0060C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,61,B,1,0,B,24,76,27,26,21,3,12,91,4,,,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0,8,294,686,Acta casilla,,,http://iem.org.mx/actas/A0061B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,61,C,1,0,C01,16,54,26,16,20,5,17,87,1,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,0,11,253,685,Acta casilla,,,http://iem.org.mx/actas/A0061C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,62,B,1,0,B,23,46,37,13,28,10,24,101,6,,,,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0,17,310,740,Acta casilla,,,http://iem.org.mx/actas/A0062B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,62,C,1,0,C01,17,65,21,19,19,10,19,115,2,,,,,1,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,24,318,740,Acta casilla,,,http://iem.org.mx/actas/A0062C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,63,B,1,0,B,10,63,35,28,21,2,23,98,4,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0,0,284,727,Acta casilla,,,http://iem.org.mx/actas/A0063B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,63,C,1,0,C01,5,59,41,19,12,3,28,99,2,,,,,2,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,2,26,304,727,Acta casilla,,,http://iem.org.mx/actas/A0063C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,63,C,2,0,C02,10,58,30,18,16,3,39,81,5,,,,,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,4,12,279,726,Acta casilla,,,http://iem.org.mx/actas/A0063C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,64,B,1,0,B,2,57,25,19,12,3,21,110,2,,,,,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,11,267,536,Acta casilla,,,http://iem.org.mx/actas/A0064B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,64,C,1,0,C01,4,59,25,24,15,2,31,101,2,,,,,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,1,13,282,536,Acta casilla,,,http://iem.org.mx/actas/A0064C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,64,C,2,0,C02,8,50,18,31,17,2,25,96,4,,,,,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,7,264,536,Acta casilla,,,http://iem.org.mx/actas/A0064C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,65,B,1,0,B,2,32,19,25,14,1,19,92,0,,,,,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0,6,215,520,Acta casilla,,,http://iem.org.mx/actas/A0065B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,65,C,1,0,C01,4,34,20,15,17,2,26,112,7,,,,,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,0,10,251,519,Acta casilla,,,http://iem.org.mx/actas/A0065C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,65,C,2,0,C02,4,27,32,30,12,1,25,78,2,,,,,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,1,21,237,519,Acta casilla,,,http://iem.org.mx/actas/A0065C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,66,B,1,0,B,12,54,41,17,25,1,22,76,3,,,,,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,13,270,543,Acta casilla,,,http://iem.org.mx/actas/A0066B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,66,C,1,0,C01,13,44,26,20,16,4,20,81,2,,,,,0,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,0,11,242,543,Acta casilla,,,http://iem.org.mx/actas/A0066C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,66,C,2,0,C02,14,42,29,20,23,4,22,97,3,,,,,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,1,12,275,543,Acta casilla,,,http://iem.org.mx/actas/A0066C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,67,B,1,0,B,5,42,34,17,24,5,34,73,5,,,,,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0,8,253,446,Acta casilla,,,http://iem.org.mx/actas/A0067B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,67,C,1,0,C01,9,27,36,12,28,4,26,75,6,,,,,1,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0,10,238,446,Acta casilla,,,http://iem.org.mx/actas/A0067C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,68,B,1,0,B,11,37,34,12,15,3,39,102,5,,,,,1,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,4,11,278,540,Acta casilla,,,http://iem.org.mx/actas/A0068B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,68,C,1,0,C01,9,31,53,16,18,3,28,116,0,,,,,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,0,11,288,540,Acta casilla,,,http://iem.org.mx/actas/A0068C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,68,C,2,0,C02,8,54,39,13,22,5,33,106,2,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,1,10,294,540,Acta casilla,,,http://iem.org.mx/actas/A0068C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,69,B,1,0,B,12,95,36,10,49,4,67,113,5,,,,,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,6,12,415,634,Acta casilla,,,http://iem.org.mx/actas/A0069B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,69,C,1,0,C01,13,68,25,24,41,6,75,138,8,,,,,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0,16,417,634,Acta casilla,,,http://iem.org.mx/actas/A0069C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,70,B,1,0,B,20,34,19,12,22,9,26,82,6,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,0,8,239,512,Acta casilla,,,http://iem.org.mx/actas/A0070B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,70,C,1,0,C01,10,42,22,10,21,7,24,57,6,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,0,10,211,511,Acta casilla,,,http://iem.org.mx/actas/A0070C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,71,B,1,0,B,8,62,22,27,17,7,40,125,4,,,,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,34,348,651,Grupo de Recuento,,,http://iem.org.mx/actas/A0071B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,71,C,1,0,C01,10,64,33,22,18,7,32,102,1,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,14,303,651,Acta casilla,,,http://iem.org.mx/actas/A0071C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,72,B,1,0,B,5,40,22,19,31,2,34,90,2,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,5,15,267,494,Acta casilla,,,http://iem.org.mx/actas/A0072B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,72,C,1,0,C01,9,30,25,12,15,7,30,79,1,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,4,15,228,494,Acta casilla,,,http://iem.org.mx/actas/A0072C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,73,B,1,0,B,9,35,58,23,12,8,31,119,1,,,,,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,13,312,720,Acta casilla,,,http://iem.org.mx/actas/A0073B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,73,C,1,0,C01,11,70,56,27,11,7,30,109,3,,,,,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,18,349,719,Acta casilla,,,http://iem.org.mx/actas/A0073C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,73,C,2,0,C02,11,51,55,29,22,4,18,119,4,,,,,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,0,24,340,719,Grupo de Recuento,,,http://iem.org.mx/actas/A0073C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,74,B,1,0,B,9,92,47,24,20,3,39,104,3,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,0,13,354,629,Acta casilla,,,http://iem.org.mx/actas/A0074B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,74,C,1,0,C01,10,88,32,21,21,7,46,100,3,,,,,1,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,0,17,351,629,Acta casilla,,,http://iem.org.mx/actas/A0074C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,75,B,1,0,B,9,53,40,17,19,8,28,90,4,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,6,11,287,500,Grupo de Recuento,,,http://iem.org.mx/actas/A0075B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,75,C,1,0,C01,12,58,38,25,17,12,27,85,2,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,3,13,292,499,Acta casilla,,,http://iem.org.mx/actas/A0075C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,76,B,1,0,B,7,34,27,18,19,6,34,78,3,,,,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,4,6,240,517,Acta casilla,,,http://iem.org.mx/actas/A0076B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,76,C,1,0,C01,11,48,25,13,19,2,50,72,2,,,,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,1,14,260,517,Acta casilla,,,http://iem.org.mx/actas/A0076C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,77,B,1,0,B,15,69,24,15,36,2,43,91,2,,,,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0,12,312,562,Acta casilla,,,http://iem.org.mx/actas/A0077B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,77,C,1,0,C01,14,56,35,16,29,4,47,106,2,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,2,15,327,561,Acta casilla,,,http://iem.org.mx/actas/A0077C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,77,C,2,0,C02,13,62,24,21,38,7,41,81,3,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,1,19,310,561,Acta casilla,,,http://iem.org.mx/actas/A0077C02.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,78,B,1,0,B,14,57,43,22,30,2,43,108,3,,,,,1,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,4,16,355,727,Acta casilla,,,http://iem.org.mx/actas/A0078B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,78,C,1,0,C01,10,47,30,37,24,2,44,102,4,,,,,2,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,5,25,335,726,Acta casilla,,,http://iem.org.mx/actas/A0078C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,79,B,1,0,B,15,42,29,13,26,5,20,55,3,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,7,10,227,425,Acta casilla,,,http://iem.org.mx/actas/A0079B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,79,C,1,0,C01,14,45,34,14,20,5,33,48,2,,,,,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,13,11,245,425,Acta casilla,,,http://iem.org.mx/actas/A0079C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,80,B,1,0,B,16,51,27,19,33,3,34,95,2,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,9,291,541,Acta casilla,,,http://iem.org.mx/actas/A0080B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,80,C,1,0,C01,18,50,41,20,29,2,29,101,3,,,,,1,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,3,14,315,541,Acta casilla,,,http://iem.org.mx/actas/A0080C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,81,B,1,0,B,19,41,21,14,31,1,26,85,0,,,,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,0,13,256,410,Acta casilla,,,http://iem.org.mx/actas/A0081B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,81,C,1,0,C01,14,34,27,17,30,4,34,86,3,,,,,0,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,0,7,261,410,Acta casilla,,,http://iem.org.mx/actas/A0081C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,82,B,1,0,B,11,55,31,18,29,6,64,117,2,,,,,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,1,17,356,701,Acta casilla,,,http://iem.org.mx/actas/A0082B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,82,C,1,0,C01,11,61,40,23,44,6,51,113,1,,,,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2,17,373,701,Acta casilla,,,http://iem.org.mx/actas/A0082C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,83,B,1,0,B,9,44,37,18,15,0,18,77,1,,,,,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,1,10,238,485,Acta casilla,,,http://iem.org.mx/actas/A0083B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,83,C,1,0,C01,11,46,42,16,15,2,21,83,5,,,,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0,12,256,485,Acta casilla,,,http://iem.org.mx/actas/A0083C01.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,84,B,1,0,B,3,30,32,19,33,5,14,117,1,,,,,0,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,17,281,594,Acta casilla,,,http://iem.org.mx/actas/A0084B.pdf
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,84,C,1,0,C01,12,47,32,15,52,10,17,112,2,,,,,1,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,19,325,593,Acta casilla,,,http://iem.org.mx/actas/A0084C01.pdf
